marka,model,yil,yakit_turu,arac_tipi,karbon_emisyon
Citroen,C4,2006,Benzin,Coupe,137
Citroen,C4,2006,Dizel,Sedan,101
Citroen,C4,2006,Dizel,Hatchback,112
Citroen,C4,2006,Dizel,SUV,117
Citroen,C4,2006,Dizel,Ticari,113
Citroen,C4,2006,Dizel,Coupe,102
Citroen,C4,2006,LPG,Sedan,114
Citroen,C4,2006,LPG,Hatchback,112
Citroen,C4,2006,LPG,SUV,127
Citroen,C4,2006,LPG,Ticari,112
Citroen,C4,2006,LPG,Coupe,118
Citroen,C4,2006,Hibrit,Sedan,69
Citroen,C4,2006,Hibrit,Hatchback,71
Citroen,C4,2006,Hibrit,SUV,62
Citroen,C4,2006,Hibrit,Ticari,75
Citroen,C4,2006,Hibrit,Coupe,73
Citroen,C4,2006,Elektrik,Sedan,0
Citroen,C4,2006,Elektrik,Hatchback,0
Citroen,C4,2006,Elektrik,SUV,0
Citroen,C4,2006,Elektrik,Ticari,0
Citroen,C4,2006,Elektrik,Coupe,0
Citroen,C4,2007,Benzin,Sedan,124
Citroen,C4,2007,Benzin,Hatchback,132
Citroen,C4,2007,Benzin,SUV,127
Citroen,C4,2007,Benzin,Ticari,144
Citroen,C4,2007,Benzin,Coupe,143
Citroen,C4,2007,Dizel,Sedan,111
Citroen,C4,2007,Dizel,Hatchback,111
Citroen,C4,2007,Dizel,SUV,118
Citroen,C4,2007,Dizel,Ticari,107
Citroen,C4,2007,Dizel,Coupe,102
Citroen,C4,2007,LPG,Sedan,128
Citroen,C4,2007,LPG,Hatchback,123
Citroen,C4,2007,LPG,SUV,110
Citroen,C4,2007,LPG,Ticari,117
Citroen,C4,2007,LPG,Coupe,109
Citroen,C4,2007,Hibrit,Sedan,65
Citroen,C4,2007,Hibrit,Hatchback,73
Citroen,C4,2007,Hibrit,SUV,67
Citroen,C4,2007,Hibrit,Ticari,68
Citroen,C4,2007,Hibrit,Coupe,61
Citroen,C4,2007,Elektrik,Sedan,0
Citroen,C4,2007,Elektrik,Hatchback,0
Citroen,C4,2007,Elektrik,SUV,0
Citroen,C4,2007,Elektrik,Ticari,0
Citroen,C4,2007,Elektrik,Coupe,0
Citroen,C4,2008,Benzin,Sedan,128
Citroen,C4,2008,Benzin,Hatchback,139
Citroen,C4,2008,Benzin,SUV,128
Citroen,C4,2008,Benzin,Ticari,136
Citroen,C4,2008,Benzin,Coupe,143
Citroen,C4,2008,Dizel,Sedan,120
Citroen,C4,2008,Dizel,Hatchback,110
Citroen,C4,2008,Dizel,SUV,109
Citroen,C4,2008,Dizel,Ticari,120
Citroen,C4,2008,Dizel,Coupe,107
Citroen,C4,2008,LPG,Sedan,125
Citroen,C4,2008,LPG,Hatchback,120
Citroen,C4,2008,LPG,SUV,118
Citroen,C4,2008,LPG,Ticari,119
Citroen,C4,2008,LPG,Coupe,120
Citroen,C4,2008,Hibrit,Sedan,70
Citroen,C4,2008,Hibrit,Hatchback,68
Citroen,C4,2008,Hibrit,SUV,65
Citroen,C4,2008,Hibrit,Ticari,65
Citroen,C4,2008,Hibrit,Coupe,78
Citroen,C4,2008,Elektrik,Sedan,0
Citroen,C4,2008,Elektrik,Hatchback,0
Citroen,C4,2008,Elektrik,SUV,0
Citroen,C4,2008,Elektrik,Ticari,0
Citroen,C4,2008,Elektrik,Coupe,0
Citroen,C4,2009,Benzin,Sedan,137
Citroen,C4,2009,Benzin,Hatchback,137
Citroen,C4,2009,Benzin,SUV,139
Citroen,C4,2009,Benzin,Ticari,146
Citroen,C4,2009,Benzin,Coupe,142
Citroen,C4,2009,Dizel,Sedan,113
Citroen,C4,2009,Dizel,Hatchback,106
Citroen,C4,2009,Dizel,SUV,120
Citroen,C4,2009,Dizel,Ticari,106
Citroen,C4,2009,Dizel,Coupe,114
Citroen,C4,2009,LPG,Sedan,119
Citroen,C4,2009,LPG,Hatchback,118
Citroen,C4,2009,LPG,SUV,124
Citroen,C4,2009,LPG,Ticari,116
Citroen,C4,2009,LPG,Coupe,119
Citroen,C4,2009,Hibrit,Sedan,74
Citroen,C4,2009,Hibrit,Hatchback,65
Citroen,C4,2009,Hibrit,SUV,66
Citroen,C4,2009,Hibrit,Ticari,76
Citroen,C4,2009,Hibrit,Coupe,70
Citroen,C4,2009,Elektrik,Sedan,0
Citroen,C4,2009,Elektrik,Hatchback,0
Citroen,C4,2009,Elektrik,SUV,0
Citroen,C4,2009,Elektrik,Ticari,0
Citroen,C4,2009,Elektrik,Coupe,0
Citroen,C4,2010,Benzin,Sedan,135
Citroen,C4,2010,Benzin,Hatchback,129
Citroen,C4,2010,Benzin,SUV,137
Citroen,C4,2010,Benzin,Ticari,141
Citroen,C4,2010,Benzin,Coupe,142
Citroen,C4,2010,Dizel,Sedan,116
Citroen,C4,2010,Dizel,Hatchback,122
Citroen,C4,2010,Dizel,SUV,108
Citroen,C4,2010,Dizel,Ticari,123
Citroen,C4,2010,Dizel,Coupe,108
Citroen,C4,2010,LPG,Sedan,129
Citroen,C4,2010,LPG,Hatchback,118
Citroen,C4,2010,LPG,SUV,129
Citroen,C4,2010,LPG,Ticari,118
Citroen,C4,2010,LPG,Coupe,125
Citroen,C4,2010,Hibrit,Sedan,81
Citroen,C4,2010,Hibrit,Hatchback,79
Citroen,C4,2010,Hibrit,SUV,72
Citroen,C4,2010,Hibrit,Ticari,82
Citroen,C4,2010,Hibrit,Coupe,72
Citroen,C4,2010,Elektrik,Sedan,0
Citroen,C4,2010,Elektrik,Hatchback,0
Citroen,C4,2010,Elektrik,SUV,0
Citroen,C4,2010,Elektrik,Ticari,0
Citroen,C4,2010,Elektrik,Coupe,0
Citroen,C4,2011,Benzin,Sedan,141
Citroen,C4,2011,Benzin,Hatchback,145
Citroen,C4,2011,Benzin,SUV,132
Citroen,C4,2011,Benzin,Ticari,145
Citroen,C4,2011,Benzin,Coupe,144
Citroen,C4,2011,Dizel,Sedan,106
Citroen,C4,2011,Dizel,Hatchback,118
Citroen,C4,2011,Dizel,SUV,121
Citroen,C4,2011,Dizel,Ticari,108
Citroen,C4,2011,Dizel,Coupe,106
Citroen,C4,2011,LPG,Sedan,115
Citroen,C4,2011,LPG,Hatchback,122
Citroen,C4,2011,LPG,SUV,134
Citroen,C4,2011,LPG,Ticari,130
Citroen,C4,2011,LPG,Coupe,131
Citroen,C4,2011,Hibrit,Sedan,74
Citroen,C4,2011,Hibrit,Hatchback,65
Citroen,C4,2011,Hibrit,SUV,70
Citroen,C4,2011,Hibrit,Ticari,67
Citroen,C4,2011,Hibrit,Coupe,79
Citroen,C4,2011,Elektrik,Sedan,0
Citroen,C4,2011,Elektrik,Hatchback,0
Citroen,C4,2011,Elektrik,SUV,0
Citroen,C4,2011,Elektrik,Ticari,0
Citroen,C4,2011,Elektrik,Coupe,0
Citroen,C4,2012,Benzin,Sedan,149
Citroen,C4,2012,Benzin,Hatchback,132
Citroen,C4,2012,Benzin,SUV,135
Citroen,C4,2012,Benzin,Ticari,145
Citroen,C4,2012,Benzin,Coupe,144
Citroen,C4,2012,Dizel,Sedan,107
Citroen,C4,2012,Dizel,Hatchback,112
Citroen,C4,2012,Dizel,SUV,120
Citroen,C4,2012,Dizel,Ticari,122
Citroen,C4,2012,Dizel,Coupe,108
Citroen,C4,2012,LPG,Sedan,129
Citroen,C4,2012,LPG,Hatchback,131
Citroen,C4,2012,LPG,SUV,128
Citroen,C4,2012,LPG,Ticari,128
Citroen,C4,2012,LPG,Coupe,124
Citroen,C4,2012,Hibrit,Sedan,84
Citroen,C4,2012,Hibrit,Hatchback,82
Citroen,C4,2012,Hibrit,SUV,69
Citroen,C4,2012,Hibrit,Ticari,71
Citroen,C4,2012,Hibrit,Coupe,83
Citroen,C4,2012,Elektrik,Sedan,0
Citroen,C4,2012,Elektrik,Hatchback,0
Citroen,C4,2012,Elektrik,SUV,0
Citroen,C4,2012,Elektrik,Ticari,0
Citroen,C4,2012,Elektrik,Coupe,0
Citroen,C4,2013,Benzin,Sedan,136
Citroen,C4,2013,Benzin,Hatchback,153
Citroen,C4,2013,Benzin,SUV,147
Citroen,C4,2013,Benzin,Ticari,152
Citroen,C4,2013,Benzin,Coupe,152
Citroen,C4,2013,Dizel,Sedan,126
Citroen,C4,2013,Dizel,Hatchback,112
Citroen,C4,2013,Dizel,SUV,122
Citroen,C4,2013,Dizel,Ticari,127
Citroen,C4,2013,Dizel,Coupe,118
Citroen,C4,2013,LPG,Sedan,129
Citroen,C4,2013,LPG,Hatchback,134
Citroen,C4,2013,LPG,SUV,133
Citroen,C4,2013,LPG,Ticari,125
Citroen,C4,2013,LPG,Coupe,121
Citroen,C4,2013,Hibrit,Sedan,82
Citroen,C4,2013,Hibrit,Hatchback,76
Citroen,C4,2013,Hibrit,SUV,76
Citroen,C4,2013,Hibrit,Ticari,73
Citroen,C4,2013,Hibrit,Coupe,75
Citroen,C4,2013,Elektrik,Sedan,0
Citroen,C4,2013,Elektrik,Hatchback,0
Citroen,C4,2013,Elektrik,SUV,0
Citroen,C4,2013,Elektrik,Ticari,0
Citroen,C4,2013,Elektrik,Coupe,0
Citroen,C4,2014,Benzin,Sedan,138
Citroen,C4,2014,Benzin,Hatchback,140
Citroen,C4,2014,Benzin,SUV,139
Citroen,C4,2014,Benzin,Ticari,144
Citroen,C4,2014,Benzin,Coupe,147
Citroen,C4,2014,Dizel,Sedan,113
Citroen,C4,2014,Dizel,Hatchback,110
Citroen,C4,2014,Dizel,SUV,127
Citroen,C4,2014,Dizel,Ticari,129
Citroen,C4,2014,Dizel,Coupe,127
Citroen,C4,2014,LPG,Sedan,138
Citroen,C4,2014,LPG,Hatchback,139
Citroen,C4,2014,LPG,SUV,134
Citroen,C4,2014,LPG,Ticari,138
Citroen,C4,2014,LPG,Coupe,122
Citroen,C4,2014,Hibrit,Sedan,79
Citroen,C4,2014,Hibrit,Hatchback,88
Citroen,C4,2014,Hibrit,SUV,76
Citroen,C4,2014,Hibrit,Ticari,75
Citroen,C4,2014,Hibrit,Coupe,85
Citroen,C4,2014,Elektrik,Sedan,0
Citroen,C4,2014,Elektrik,Hatchback,0
Citroen,C4,2014,Elektrik,SUV,0
Citroen,C4,2014,Elektrik,Ticari,0
Citroen,C4,2014,Elektrik,Coupe,0
Citroen,C4,2015,Benzin,Sedan,150
Citroen,C4,2015,Benzin,Hatchback,147
Citroen,C4,2015,Benzin,SUV,151
Citroen,C4,2015,Benzin,Ticari,138
Citroen,C4,2015,Benzin,Coupe,149
Citroen,C4,2015,Dizel,Sedan,124
Citroen,C4,2015,Dizel,Hatchback,124
Citroen,C4,2015,Dizel,SUV,114
Citroen,C4,2015,Dizel,Ticari,112
Citroen,C4,2015,Dizel,Coupe,120
Citroen,C4,2015,LPG,Sedan,131
Citroen,C4,2015,LPG,Hatchback,136
Citroen,C4,2015,LPG,SUV,132
Citroen,C4,2015,LPG,Ticari,130
Citroen,C4,2015,LPG,Coupe,131
Citroen,C4,2015,Hibrit,Sedan,78
Citroen,C4,2015,Hibrit,Hatchback,79
Citroen,C4,2015,Hibrit,SUV,79
Citroen,C4,2015,Hibrit,Ticari,87
Citroen,C4,2015,Hibrit,Coupe,84
Citroen,C4,2015,Elektrik,Sedan,0
Citroen,C4,2015,Elektrik,Hatchback,0
Citroen,C4,2015,Elektrik,SUV,0
Citroen,C4,2015,Elektrik,Ticari,0
Citroen,C4,2015,Elektrik,Coupe,0
Citroen,C4,2016,Benzin,Sedan,144
Citroen,C4,2016,Benzin,Hatchback,154
Citroen,C4,2016,Benzin,SUV,150
Citroen,C4,2016,Benzin,Ticari,147
Citroen,C4,2016,Benzin,Coupe,148
Citroen,C4,2016,Dizel,Sedan,115
Citroen,C4,2016,Dizel,Hatchback,122
Citroen,C4,2016,Dizel,SUV,117
Citroen,C4,2016,Dizel,Ticari,128
Citroen,C4,2016,Dizel,Coupe,132
Citroen,C4,2016,LPG,Sedan,124
Citroen,C4,2016,LPG,Hatchback,136
Citroen,C4,2016,LPG,SUV,136
Citroen,C4,2016,LPG,Ticari,134
Citroen,C4,2016,LPG,Coupe,140
Citroen,C4,2016,Hibrit,Sedan,91
Citroen,C4,2016,Hibrit,Hatchback,79
Citroen,C4,2016,Hibrit,SUV,91
Citroen,C4,2016,Hibrit,Ticari,88
Citroen,C4,2016,Hibrit,Coupe,80
Citroen,C4,2016,Elektrik,Sedan,0
Citroen,C4,2016,Elektrik,Hatchback,0
Citroen,C4,2016,Elektrik,SUV,0
Citroen,C4,2016,Elektrik,Ticari,0
Citroen,C4,2016,Elektrik,Coupe,0
Citroen,C4,2017,Benzin,Sedan,140
Citroen,C4,2017,Benzin,Hatchback,148
Citroen,C4,2017,Benzin,SUV,153
Citroen,C4,2017,Benzin,Ticari,152
Citroen,C4,2017,Benzin,Coupe,155
Citroen,C4,2017,Dizel,Sedan,129
Citroen,C4,2017,Dizel,Hatchback,119
Citroen,C4,2017,Dizel,SUV,128
Citroen,C4,2017,Dizel,Ticari,133
Citroen,C4,2017,Dizel,Coupe,126
Citroen,C4,2017,LPG,Sedan,140
Citroen,C4,2017,LPG,Hatchback,138
Citroen,C4,2017,LPG,SUV,130
Citroen,C4,2017,LPG,Ticari,133
Citroen,C4,2017,LPG,Coupe,129
Citroen,C4,2017,Hibrit,Sedan,84
Citroen,C4,2017,Hibrit,Hatchback,92
Citroen,C4,2017,Hibrit,SUV,76
Citroen,C4,2017,Hibrit,Ticari,92
Citroen,C4,2017,Hibrit,Coupe,76
Citroen,C4,2017,Elektrik,Sedan,0
Citroen,C4,2017,Elektrik,Hatchback,0
Citroen,C4,2017,Elektrik,SUV,0
Citroen,C4,2017,Elektrik,Ticari,0
Citroen,C4,2017,Elektrik,Coupe,0
Citroen,C4,2018,Benzin,Sedan,154
Citroen,C4,2018,Benzin,Hatchback,159
Citroen,C4,2018,Benzin,SUV,144
Citroen,C4,2018,Benzin,Ticari,142
Citroen,C4,2018,Benzin,Coupe,151
Citroen,C4,2018,Dizel,Sedan,130
Citroen,C4,2018,Dizel,Hatchback,133
Citroen,C4,2018,Dizel,SUV,130
Citroen,C4,2018,Dizel,Ticari,125
Citroen,C4,2018,Dizel,Coupe,125
Citroen,C4,2018,LPG,Sedan,136
Citroen,C4,2018,LPG,Hatchback,135
Citroen,C4,2018,LPG,SUV,126
Citroen,C4,2018,LPG,Ticari,144
Citroen,C4,2018,LPG,Coupe,131
Citroen,C4,2018,Hibrit,Sedan,86
Citroen,C4,2018,Hibrit,Hatchback,80
Citroen,C4,2018,Hibrit,SUV,91
Citroen,C4,2018,Hibrit,Ticari,94
Citroen,C4,2018,Hibrit,Coupe,85
Citroen,C4,2018,Elektrik,Sedan,0
Citroen,C4,2018,Elektrik,Hatchback,0
Citroen,C4,2018,Elektrik,SUV,0
Citroen,C4,2018,Elektrik,Ticari,0
Citroen,C4,2018,Elektrik,Coupe,0
Citroen,C4,2019,Benzin,Sedan,159
Citroen,C4,2019,Benzin,Hatchback,149
Citroen,C4,2019,Benzin,SUV,154
Citroen,C4,2019,Benzin,Ticari,156
Citroen,C4,2019,Benzin,Coupe,144
Citroen,C4,2019,Dizel,Sedan,137
Citroen,C4,2019,Dizel,Hatchback,121
Citroen,C4,2019,Dizel,SUV,119
Citroen,C4,2019,Dizel,Ticari,126
Citroen,C4,2019,Dizel,Coupe,134
Citroen,C4,2019,LPG,Sedan,141
Citroen,C4,2019,LPG,Hatchback,146
Citroen,C4,2019,LPG,SUV,139
Citroen,C4,2019,LPG,Ticari,136
Citroen,C4,2019,LPG,Coupe,143
Citroen,C4,2019,Hibrit,Sedan,94
Citroen,C4,2019,Hibrit,Hatchback,93
Citroen,C4,2019,Hibrit,SUV,96
Citroen,C4,2019,Hibrit,Ticari,89
Citroen,C4,2019,Hibrit,Coupe,93
Citroen,C4,2019,Elektrik,Sedan,0
Citroen,C4,2019,Elektrik,Hatchback,0
Citroen,C4,2019,Elektrik,SUV,0
Citroen,C4,2019,Elektrik,Ticari,0
Citroen,C4,2019,Elektrik,Coupe,0
Citroen,C4,2020,Benzin,Sedan,146
Citroen,C4,2020,Benzin,Hatchback,155
Citroen,C4,2020,Benzin,SUV,163
Citroen,C4,2020,Benzin,Ticari,151
Citroen,C4,2020,Benzin,Coupe,156
Citroen,C4,2020,Dizel,Sedan,136
Citroen,C4,2020,Dizel,Hatchback,125
Citroen,C4,2020,Dizel,SUV,121
Citroen,C4,2020,Dizel,Ticari,127
Citroen,C4,2020,Dizel,Coupe,135
Citroen,C4,2020,LPG,Sedan,141
Citroen,C4,2020,LPG,Hatchback,131
Citroen,C4,2020,LPG,SUV,137
Citroen,C4,2020,LPG,Ticari,130
Citroen,C4,2020,LPG,Coupe,139
Citroen,C4,2020,Hibrit,Sedan,92
Citroen,C4,2020,Hibrit,Hatchback,80
Citroen,C4,2020,Hibrit,SUV,97
Citroen,C4,2020,Hibrit,Ticari,98
Citroen,C4,2020,Hibrit,Coupe,80
Citroen,C4,2020,Elektrik,Sedan,0
Citroen,C4,2020,Elektrik,Hatchback,0
Citroen,C4,2020,Elektrik,SUV,1
Citroen,C4,2020,Elektrik,Ticari,0
Citroen,C4,2020,Elektrik,Coupe,0
Citroen,C4,2021,Benzin,Sedan,146
Citroen,C4,2021,Benzin,Hatchback,146
Citroen,C4,2021,Benzin,SUV,156
Citroen,C4,2021,Benzin,Ticari,148
Citroen,C4,2021,Benzin,Coupe,156
Citroen,C4,2021,Dizel,Sedan,128
Citroen,C4,2021,Dizel,Hatchback,133
Citroen,C4,2021,Dizel,SUV,126
Citroen,C4,2021,Dizel,Ticari,135
Citroen,C4,2021,Dizel,Coupe,139
Citroen,C4,2021,LPG,Sedan,132
Citroen,C4,2021,LPG,Hatchback,146
Citroen,C4,2021,LPG,SUV,141
Citroen,C4,2021,LPG,Ticari,131
Citroen,C4,2021,LPG,Coupe,150
Citroen,C4,2021,Hibrit,Sedan,100
Citroen,C4,2021,Hibrit,Hatchback,88
Citroen,C4,2021,Hibrit,SUV,94
Citroen,C4,2021,Hibrit,Ticari,97
Citroen,C4,2021,Hibrit,Coupe,80
Citroen,C4,2021,Elektrik,Sedan,0
Citroen,C4,2021,Elektrik,Hatchback,0
Citroen,C4,2021,Elektrik,SUV,0
Citroen,C4,2021,Elektrik,Ticari,0
Citroen,C4,2021,Elektrik,Coupe,0
Citroen,C4,2022,Benzin,Sedan,150
Citroen,C4,2022,Benzin,Hatchback,147
Citroen,C4,2022,Benzin,SUV,150
Citroen,C4,2022,Benzin,Ticari,166
Citroen,C4,2022,Benzin,Coupe,166
Citroen,C4,2022,Dizel,Sedan,136
Citroen,C4,2022,Dizel,Hatchback,131
Citroen,C4,2022,Dizel,SUV,140
Citroen,C4,2022,Dizel,Ticari,137
Citroen,C4,2022,Dizel,Coupe,141
Citroen,C4,2022,LPG,Sedan,145
Citroen,C4,2022,LPG,Hatchback,137
Citroen,C4,2022,LPG,SUV,148
Citroen,C4,2022,LPG,Ticari,144
Citroen,C4,2022,LPG,Coupe,149
Citroen,C4,2022,Hibrit,Sedan,96
Citroen,C4,2022,Hibrit,Hatchback,94
Citroen,C4,2022,Hibrit,SUV,94
Citroen,C4,2022,Hibrit,Ticari,101
Citroen,C4,2022,Hibrit,Coupe,92
Citroen,C4,2022,Elektrik,Sedan,0
Citroen,C4,2022,Elektrik,Hatchback,0
Citroen,C4,2022,Elektrik,SUV,0
Citroen,C4,2022,Elektrik,Ticari,0
Citroen,C4,2022,Elektrik,Coupe,3
Citroen,C4,2023,Benzin,Sedan,156
Citroen,C4,2023,Benzin,Hatchback,164
Citroen,C4,2023,Benzin,SUV,163
Citroen,C4,2023,Benzin,Ticari,155
Citroen,C4,2023,Benzin,Coupe,152
Citroen,C4,2023,Dizel,Sedan,131
Citroen,C4,2023,Dizel,Hatchback,135
Citroen,C4,2023,Dizel,SUV,137
Citroen,C4,2023,Dizel,Ticari,135
Citroen,C4,2023,Dizel,Coupe,133
Citroen,C4,2023,LPG,Sedan,140
Citroen,C4,2023,LPG,Hatchback,152
Citroen,C4,2023,LPG,SUV,150
Citroen,C4,2023,LPG,Ticari,142
Citroen,C4,2023,LPG,Coupe,139
Citroen,C4,2023,Hibrit,Sedan,93
Citroen,C4,2023,Hibrit,Hatchback,95
Citroen,C4,2023,Hibrit,SUV,85
Citroen,C4,2023,Hibrit,Ticari,100
Citroen,C4,2023,Hibrit,Coupe,91
Citroen,C4,2023,Elektrik,Sedan,7
Citroen,C4,2023,Elektrik,Hatchback,0
Citroen,C4,2023,Elektrik,SUV,0
Citroen,C4,2023,Elektrik,Ticari,8
Citroen,C4,2023,Elektrik,Coupe,0
Citroen,C4,2024,Benzin,Sedan,154
Citroen,C4,2024,Benzin,Hatchback,150
Citroen,C4,2024,Benzin,SUV,160
Citroen,C4,2024,Benzin,Ticari,160
Citroen,C4,2024,Benzin,Coupe,156
Citroen,C4,2024,Dizel,Sedan,142
Citroen,C4,2024,Dizel,Hatchback,128
Citroen,C4,2024,Dizel,SUV,139
Citroen,C4,2024,Dizel,Ticari,128
Citroen,C4,2024,Dizel,Coupe,132
Citroen,C4,2024,LPG,Sedan,137
Citroen,C4,2024,LPG,Hatchback,151
Citroen,C4,2024,LPG,SUV,152
Citroen,C4,2024,LPG,Ticari,140
Citroen,C4,2024,LPG,Coupe,150
Citroen,C4,2024,Hibrit,Sedan,101
Citroen,C4,2024,Hibrit,Hatchback,93
Citroen,C4,2024,Hibrit,SUV,85
Citroen,C4,2024,Hibrit,Ticari,86
Citroen,C4,2024,Hibrit,Coupe,101
Citroen,C4,2024,Elektrik,Sedan,7
Citroen,C4,2024,Elektrik,Hatchback,0
Citroen,C4,2024,Elektrik,SUV,2
Citroen,C4,2024,Elektrik,Ticari,0
Citroen,C4,2024,Elektrik,Coupe,0
Citroen,C5,2005,Benzin,Sedan,138
Citroen,C5,2005,Benzin,Hatchback,137
Citroen,C5,2005,Benzin,SUV,125
Citroen,C5,2005,Benzin,Ticari,136
Citroen,C5,2005,Benzin,Coupe,125
Citroen,C5,2005,Dizel,Sedan,112
Citroen,C5,2005,Dizel,Hatchback,105
Citroen,C5,2005,Dizel,SUV,110
Citroen,C5,2005,Dizel,Ticari,108
Citroen,C5,2005,Dizel,Coupe,100
Citroen,C5,2005,LPG,Sedan,110
Citroen,C5,2005,LPG,Hatchback,106
Citroen,C5,2005,LPG,SUV,121
Citroen,C5,2005,LPG,Ticari,110
Citroen,C5,2005,LPG,Coupe,107
Citroen,C5,2005,Hibrit,Sedan,60
Citroen,C5,2005,Hibrit,Hatchback,57
Citroen,C5,2005,Hibrit,SUV,58
Citroen,C5,2005,Hibrit,Ticari,67
Citroen,C5,2005,Hibrit,Coupe,75
Citroen,C5,2005,Elektrik,Sedan,0
Citroen,C5,2005,Elektrik,Hatchback,0
Citroen,C5,2005,Elektrik,SUV,0
Citroen,C5,2005,Elektrik,Ticari,0
Citroen,C5,2005,Elektrik,Coupe,0
Citroen,C5,2006,Benzin,Sedan,138
Citroen,C5,2006,Benzin,Hatchback,136
Citroen,C5,2006,Benzin,SUV,136
Citroen,C5,2006,Benzin,Ticari,123
Citroen,C5,2006,Benzin,Coupe,139
Citroen,C5,2006,Dizel,Sedan,99
Citroen,C5,2006,Dizel,Hatchback,111
Citroen,C5,2006,Dizel,SUV,105
Citroen,C5,2006,Dizel,Ticari,98
Citroen,C5,2006,Dizel,Coupe,101
Citroen,C5,2006,LPG,Sedan,111
Citroen,C5,2006,LPG,Hatchback,112
Citroen,C5,2006,LPG,SUV,119
Citroen,C5,2006,LPG,Ticari,115
Citroen,C5,2006,LPG,Coupe,124
Citroen,C5,2006,Hibrit,Sedan,70
Citroen,C5,2006,Hibrit,Hatchback,66
Citroen,C5,2006,Hibrit,SUV,67
Citroen,C5,2006,Hibrit,Ticari,67
Citroen,C5,2006,Hibrit,Coupe,58
Citroen,C5,2006,Elektrik,Sedan,0
Citroen,C5,2006,Elektrik,Hatchback,0
Citroen,C5,2006,Elektrik,SUV,0
Citroen,C5,2006,Elektrik,Ticari,0
Citroen,C5,2006,Elektrik,Coupe,0
Citroen,C5,2007,Benzin,Sedan,128
Citroen,C5,2007,Benzin,Hatchback,134
Citroen,C5,2007,Benzin,SUV,127
Citroen,C5,2007,Benzin,Ticari,135
Citroen,C5,2007,Benzin,Coupe,129
Citroen,C5,2007,Dizel,Sedan,106
Citroen,C5,2007,Dizel,Hatchback,100
Citroen,C5,2007,Dizel,SUV,114
Citroen,C5,2007,Dizel,Ticari,99
Citroen,C5,2007,Dizel,Coupe,101
Citroen,C5,2007,LPG,Sedan,121
Citroen,C5,2007,LPG,Hatchback,124
Citroen,C5,2007,LPG,SUV,110
Citroen,C5,2007,LPG,Ticari,116
Citroen,C5,2007,LPG,Coupe,110
Citroen,C5,2007,Hibrit,Sedan,63
Citroen,C5,2007,Hibrit,Hatchback,71
Citroen,C5,2007,Hibrit,SUV,66
Citroen,C5,2007,Hibrit,Ticari,66
Citroen,C5,2007,Hibrit,Coupe,67
Citroen,C5,2007,Elektrik,Sedan,0
Citroen,C5,2007,Elektrik,Hatchback,0
Citroen,C5,2007,Elektrik,SUV,0
Citroen,C5,2007,Elektrik,Ticari,0
Citroen,C5,2007,Elektrik,Coupe,0
Citroen,C5,2008,Benzin,Sedan,137
Citroen,C5,2008,Benzin,Hatchback,143
Citroen,C5,2008,Benzin,SUV,140
Citroen,C5,2008,Benzin,Ticari,140
Citroen,C5,2008,Benzin,Coupe,144
Citroen,C5,2008,Dizel,Sedan,110
Citroen,C5,2008,Dizel,Hatchback,111
Citroen,C5,2008,Dizel,SUV,102
Citroen,C5,2008,Dizel,Ticari,115
Citroen,C5,2008,Dizel,Coupe,101
Citroen,C5,2008,LPG,Sedan,112
Citroen,C5,2008,LPG,Hatchback,117
Citroen,C5,2008,LPG,SUV,119
Citroen,C5,2008,LPG,Ticari,118
Citroen,C5,2008,LPG,Coupe,116
Citroen,C5,2008,Hibrit,Sedan,63
Citroen,C5,2008,Hibrit,Hatchback,72
Citroen,C5,2008,Hibrit,SUV,73
Citroen,C5,2008,Hibrit,Ticari,66
Citroen,C5,2008,Hibrit,Coupe,61
Citroen,C5,2008,Elektrik,Sedan,0
Citroen,C5,2008,Elektrik,Hatchback,0
Citroen,C5,2008,Elektrik,SUV,0
Citroen,C5,2008,Elektrik,Ticari,0
Citroen,C5,2008,Elektrik,Coupe,0
Citroen,C5,2009,Benzin,Sedan,134
Citroen,C5,2009,Benzin,Hatchback,146
Citroen,C5,2009,Benzin,SUV,142
Citroen,C5,2009,Benzin,Ticari,137
Citroen,C5,2009,Benzin,Coupe,134
Citroen,C5,2009,Dizel,Sedan,108
Citroen,C5,2009,Dizel,Hatchback,118
Citroen,C5,2009,Dizel,SUV,103
Citroen,C5,2009,Dizel,Ticari,118
Citroen,C5,2009,Dizel,Coupe,107
Citroen,C5,2009,LPG,Sedan,118
Citroen,C5,2009,LPG,Hatchback,125
Citroen,C5,2009,LPG,SUV,117
Citroen,C5,2009,LPG,Ticari,128
Citroen,C5,2009,LPG,Coupe,118
Citroen,C5,2009,Hibrit,Sedan,71
Citroen,C5,2009,Hibrit,Hatchback,69
Citroen,C5,2009,Hibrit,SUV,63
Citroen,C5,2009,Hibrit,Ticari,62
Citroen,C5,2009,Hibrit,Coupe,66
Citroen,C5,2009,Elektrik,Sedan,0
Citroen,C5,2009,Elektrik,Hatchback,0
Citroen,C5,2009,Elektrik,SUV,0
Citroen,C5,2009,Elektrik,Ticari,0
Citroen,C5,2009,Elektrik,Coupe,0
Citroen,C5,2010,Benzin,Sedan,139
Citroen,C5,2010,Benzin,Hatchback,131
Citroen,C5,2010,Benzin,SUV,139
Citroen,C5,2010,Benzin,Ticari,141
Citroen,C5,2010,Benzin,Coupe,135
Citroen,C5,2010,Dizel,Sedan,107
